Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
48797,879.911,368.4560319,169.1747737,2.177960837,0.888361299,49261,249.2594433,0.800160698,0.990580784,0.792000568,0.676497117,0.007550793,0.00097552,0.457648349,0.996740182,HOROZ
48841,880.975,347.3505769,179.527703,1.934802101,0.856076746,49511,249.3717959,0.626890001,0.986467654,0.79080106,0.717925383,0.007111865,0.001165415,0.515416855,0.997229615,HOROZ
48842,874.559,349.7882022,178.491769,1.959688136,0.860005196,49513,249.3743488,0.618683894,0.986448004,0.80246311,0.712929559,0.007161627,0.001141243,0.508268557,0.99604786,HOROZ
48859,863.902,352.6501091,177.4103631,1.987764992,0.864241257,49441,249.4177438,0.802598725,0.988228393,0.822669657,0.707266884,0.00721771,0.00111407,0.500226445,0.994332616,HOROZ
48864,871.136,357.754131,174.6584549,2.048306972,0.872727264,49592,249.4305056,0.625571302,0.985320213,0.809146121,0.697212091,0.007321425,0.001067174,0.486104699,0.995691645,HOROZ
48877,869.699,351.7130231,177.713433,1.979102069,0.862955663,49474,249.4636832,0.734650013,0.987933056,0.812038208,0.709281905,0.00719588,0.001123412,0.503080821,0.995648295,HOROZ
48884,887.627,373.1319416,167.4730844,2.228011402,0.893616791,49392,249.4815462,0.600031914,0.989714934,0.779678558,0.668614821,0.007633008,0.000940978,0.447045778,0.996023091,HOROZ
48885,897.492,363.8021625,171.9422437,2.115839334,0.88126328,49642,249.484098,0.599080882,0.984750816,0.762648309,0.685768595,0.007442,0.001015266,0.470278566,0.995033889,HOROZ
48918,873.66,356.6948346,175.3600489,2.034071254,0.870807094,49448,249.5682914,0.615320755,0.98928167,0.80536667,0.699668925,0.007291689,0.001077899,0.489536604,0.995752334,HOROZ
48922,869.441,353.3257855,177.9019748,1.986070059,0.863991198,49410,249.5784947,0.634427845,0.990123457,0.813268282,0.706369319,0.007222227,0.001109119,0.498957615,0.990964781,HOROZ
48924,872.833,364.5109008,171.2664204,2.128326732,0.882744848,49469,249.5835962,0.763840749,0.988982999,0.806992514,0.684708182,0.007450554,0.001010161,0.468825294,0.997813407,HOROZ
48955,897.999,356.7442101,176.2208933,2.024414945,0.869479017,49899,249.6626562,0.690966831,0.981081785,0.762878214,0.699836603,0.007287186,0.001078267,0.489771271,0.991500281,HOROZ
48960,875.826,341.2162902,188.7558859,1.807712054,0.833058138,51176,249.6754055,0.787378781,0.956698452,0.802076156,0.731721822,0.006969287,0.001232401,0.535416825,0.967879448,HOROZ
48973,871.941,362.0082361,172.7835838,2.095154112,0.878744833,49545,249.7085506,0.783881553,0.98845494,0.809454374,0.689786932,0.007391996,0.001032289,0.475806012,0.996886922,HOROZ
48991,868.685,352.6432965,177.5916364,1.985697658,0.863936161,49643,249.7544365,0.652456484,0.986866225,0.815833479,0.708235316,0.007198124,0.001117145,0.501597263,0.996020509,HOROZ
48992,883.881,366.7142971,170.9323765,2.145376462,0.884722214,49645,249.7569854,0.812026586,0.986846611,0.788038501,0.681066943,0.007485187,0.00099344,0.463852181,0.995137552,HOROZ
49010,875.33,353.2947436,177.314677,1.99247321,0.864932151,49635,249.8028624,0.783407928,0.987408079,0.803805438,0.707066456,0.007208626,0.001111407,0.499942974,0.996122982,HOROZ
49022,880.221,363.49379,172.4066751,2.108351024,0.880360955,49606,249.8334424,0.59983359,0.988227231,0.7950921,0.687311446,0.007414911,0.001020705,0.472397024,0.995978749,HOROZ
49035,872.744,344.8079748,184.5993898,1.867871694,0.844618481,50287,249.8665665,0.69240871,0.975102909,0.808988411,0.724654256,0.007031875,0.001196119,0.525123791,0.980863865,HOROZ
49099,888.027,367.9231979,171.1597722,2.1495892,0.885202888,49674,250.0295751,0.58185201,0.988424528,0.782402393,0.67957002,0.007493497,0.000985828,0.461815413,0.992713423,HOROZ
49102,869.585,351.2384935,179.3433351,1.958469732,0.859816752,49660,250.0372135,0.619693069,0.988763592,0.815990244,0.711873038,0.007153242,0.001133164,0.506763222,0.992480433,HOROZ
49158,884.74,368.0108409,170.9600126,2.152613558,0.88554607,50011,250.1797545,0.623199797,0.982943752,0.789173955,0.679816263,0.007486286,0.000986308,0.462150151,0.994830681,HOROZ
49182,865.13,352.5693885,178.6101796,1.973960215,0.862183665,49791,250.2408186,0.655497801,0.987768874,0.825758979,0.709763317,0.007168667,0.001122205,0.503763966,0.994410026,HOROZ
49204,897.153,365.4696426,172.4948703,2.118727601,0.881608511,49971,250.296781,0.606244302,0.984651098,0.768205207,0.684863397,0.007427641,0.001007967,0.469037873,0.993763487,HOROZ
49226,892.285,360.8226857,175.5796931,2.055036545,0.873619677,49991,250.3527308,0.692008154,0.984697246,0.776957435,0.693838666,0.007329921,0.001047884,0.481412094,0.989319446,HOROZ
49241,884.82,367.9592519,171.0191744,2.151567233,0.88542752,49773,250.3908713,0.659333449,0.989311474,0.790363484,0.680485326,0.007472619,0.000988388,0.463060278,0.996305322,HOROZ
49253,869.377,355.0271231,176.9677639,2.006168329,0.86691117,49835,250.4213795,0.781942592,0.988321461,0.818891305,0.705358445,0.007208233,0.001100647,0.497530536,0.998130004,HOROZ
49263,897.95,372.1063544,169.2170241,2.198988881,0.890616854,49987,250.4468001,0.747723271,0.985516234,0.767761641,0.673051662,0.007553465,0.000956136,0.452998539,0.996138751,HOROZ
49283,876.188,351.0768005,179.2846459,1.958208962,0.85977637,49825,250.4976337,0.625927149,0.989121927,0.806700635,0.713512352,0.00712369,0.001138914,0.509099877,0.996923941,HOROZ
49286,891.724,371.8962782,170.1201435,2.186080205,0.889240613,50023,250.5052578,0.668013012,0.985266777,0.778883539,0.673589042,0.007545678,0.000958204,0.453722198,0.991873115,HOROZ
49304,897.953,362.0029881,174.947895,2.069204595,0.875467229,50009,250.5509978,0.686407997,0.985902538,0.76839549,0.692124115,0.007342264,0.001039311,0.479035791,0.991223059,HOROZ
49321,874.398,351.6781392,179.6752413,1.957298827,0.859635284,49963,250.5941891,0.711240897,0.987150491,0.810631408,0.712566865,0.007130394,0.001133955,0.507751537,0.993821488,HOROZ
49386,856.83,344.4956902,183.1572904,1.88087348,0.846952935,49901,250.7592634,0.800797782,0.989679566,0.845326314,0.727902469,0.006975574,0.00120796,0.529842004,0.996565774,HOROZ
49387,893.018,364.8307482,174.0505504,2.096119475,0.878864191,50004,250.7618021,0.715173193,0.987660987,0.778219456,0.687337357,0.007387182,0.001017041,0.472432642,0.990275261,HOROZ
49391,881.806,366.8439924,172.0858899,2.131749399,0.883145964,50001,250.7719569,0.770770911,0.987800244,0.798199744,0.683592922,0.007427345,0.001000469,0.467299284,0.996164967,HOROZ
49392,883.377,361.2987548,175.7403321,2.055867031,0.873729138,50089,250.7744955,0.637233905,0.986084769,0.795379331,0.694091779,0.007314925,0.001047267,0.481763398,0.990441486,HOROZ
49417,889.713,369.5672343,171.4016098,2.156147978,0.885945134,49965,250.8379528,0.716936513,0.989032323,0.784488115,0.678734286,0.007478545,0.00097903,0.460680231,0.993294748,HOROZ
49450,886.617,361.2951223,175.2346503,2.061779001,0.874504148,50056,250.9216919,0.615570383,0.987893559,0.790503963,0.694506171,0.007306271,0.001048528,0.482338821,0.994476054,HOROZ
49466,869.599,361.5044786,175.0048198,2.065682985,0.875011912,49943,250.9622827,0.81928549,0.990449112,0.822012826,0.694216248,0.007308141,0.001047046,0.481936199,0.995527405,HOROZ
49468,884.88,375.0361608,168.5272722,2.225373709,0.893349394,49944,250.967356,0.828193538,0.990469326,0.79389937,0.669181754,0.007581389,0.000937789,0.44780422,0.996531739,HOROZ
49470,863.893,338.2378072,187.6962325,1.802048995,0.831901136,50100,250.9724293,0.826179899,0.98742515,0.832974803,0.74199993,0.006837231,0.001278426,0.550563896,0.992143116,HOROZ
49482,873.311,357.0094309,177.6139355,2.010030518,0.867461175,50075,251.0028668,0.637539619,0.988157763,0.81530339,0.70307069,0.007214935,0.001087447,0.494308395,0.993574959,HOROZ
49491,873.331,352.2892904,180.184391,1.955159869,0.859302845,49949,251.0256925,0.726612051,0.990830647,0.815414332,0.71255556,0.00711825,0.001131952,0.507735426,0.992703929,HOROZ
49498,876.898,362.7377273,174.962005,2.073237142,0.875985471,50137,251.0434444,0.683825155,0.987254922,0.80890842,0.692079774,0.007328331,0.001037073,0.478974414,0.993027545,HOROZ
49513,866.919,352.2008702,180.3496075,1.952878495,0.858946923,50023,251.08148,0.827865837,0.98980469,0.827888905,0.712892844,0.007113301,0.001133308,0.508216207,0.992484501,HOROZ
49518,864.968,347.1134717,182.3424281,1.903635239,0.850910481,50133,251.0941572,0.807020975,0.987732631,0.831711828,0.723377736,0.007009844,0.001183992,0.523275349,0.996125394,HOROZ
49521,893.459,372.4432142,170.5810951,2.183379196,0.888949283,50160,251.1017632,0.606518225,0.987260766,0.779560839,0.674201472,0.007520915,0.000958538,0.454547625,0.992449828,HOROZ
49531,885.953,370.3006484,171.1370748,2.163766377,0.886798067,50060,251.127115,0.651021267,0.989432681,0.792986135,0.678170876,0.007476139,0.000975469,0.459915737,0.995150207,HOROZ
49543,872.835,358.257634,176.726772,2.027183714,0.869861968,50101,251.1575338,0.752658605,0.988862498,0.817199062,0.701052846,0.007231246,0.001077447,0.491475092,0.996310303,HOROZ
49561,873.189,354.1336096,179.5581024,1.972250792,0.86192552,50090,251.203155,0.735370052,0.98943901,0.816833259,0.709345705,0.007145409,0.001115934,0.503171329,0.992380053,HOROZ
49564,865.194,330.4906275,191.5990751,1.724907217,0.814800585,50308,251.2107577,0.70919185,0.9852111,0.832049596,0.76011462,0.006667957,0.001373058,0.577774236,0.996606949,HOROZ
49573,880.556,350.3127352,181.4193482,1.930955759,0.855454331,50084,251.2335645,0.617024719,0.989797141,0.803417162,0.717169373,0.007066603,0.001153128,0.514331909,0.993152162,HOROZ
49574,888.851,362.9479577,174.2002293,2.083510217,0.877290784,50172,251.2360985,0.616714769,0.988081001,0.788507622,0.692209704,0.007321337,0.001036862,0.479154275,0.998322828,HOROZ
49605,922.897,377.1350828,169.7528902,2.221671056,0.892972291,50498,251.3146387,0.577816864,0.982316131,0.731861412,0.666378309,0.007602763,0.000924772,0.444060051,0.986555361,HOROZ
49606,861.263,349.7413317,181.2251196,1.929872263,0.855278245,50112,251.3171718,0.817259218,0.989902618,0.840373777,0.718580131,0.007050384,0.00115956,0.516357404,0.996503832,HOROZ
49613,870.384,329.6735751,196.4513833,1.678143313,0.803061123,51012,251.3349031,0.642805317,0.97257508,0.822969149,0.762375034,0.006644903,0.00138466,0.581215693,0.975363228,HOROZ
49640,880.815,344.1826433,184.7891838,1.862569206,0.843650472,50388,251.4032836,0.67111009,0.985155196,0.804029962,0.730435681,0.006933575,0.001217489,0.533536285,0.993748254,HOROZ
49667,905.454,371.1786906,171.1045243,2.16930962,0.887412524,50274,251.4716455,0.655211535,0.987926165,0.761281032,0.677494834,0.007473346,0.000971223,0.45899925,0.995711489,HOROZ
49718,891.975,372.2684919,171.2737153,2.173529612,0.88787687,50426,251.6007227,0.661900578,0.985959624,0.785268451,0.675858227,0.0074876,0.000963707,0.456784342,0.992834295,HOROZ
49730,883.827,365.6410472,174.0184193,2.101162903,0.879484828,50401,251.6310842,0.674725931,0.986686772,0.800007013,0.688191564,0.007352525,0.001017311,0.473607629,0.995126781,HOROZ
49730,879.912,365.8256902,173.5691939,2.107664856,0.880277746,50263,251.6310842,0.789365079,0.989395778,0.807141806,0.687844214,0.007356237,0.001015771,0.473129662,0.997198762,HOROZ
49730,879.912,365.8256902,173.5691939,2.107664856,0.880277746,50263,251.6310842,0.789365079,0.989395778,0.807141806,0.687844214,0.007356237,0.001015771,0.473129662,0.997198762,HOROZ
49734,880.74,357.0828463,177.8051275,2.008282052,0.867212617,50404,251.6412039,0.748645231,0.986707404,0.805689701,0.704713784,0.007179854,0.001092311,0.496621518,0.997356081,HOROZ
49739,874.464,362.4664678,176.0279911,2.059141081,0.874159248,50222,251.653853,0.745823962,0.990382701,0.817378186,0.694281748,0.007287369,0.001044464,0.482027146,0.992561898,HOROZ
49763,888.391,366.2054774,173.330798,2.112754811,0.880892875,50347,251.7145595,0.68822781,0.988400501,0.792333682,0.687358805,0.007358991,0.001013286,0.472462127,0.998196633,HOROZ
49783,911.096,374.9938875,171.0159513,2.192742166,0.88995417,50523,251.7651371,0.850744228,0.985353205,0.753637757,0.671384642,0.007532569,0.000944079,0.450757338,0.988394622,HOROZ
49815,909.749,384.3427183,165.5471045,2.32165171,0.902481877,50364,251.8460401,0.766868332,0.989099357,0.75635699,0.655264242,0.007715401,0.000877413,0.429371227,0.996850444,HOROZ
49820,892.372,370.2374382,171.8565643,2.15433981,0.885741245,50333,251.8586789,0.630186197,0.98980788,0.786179504,0.680262591,0.007431502,0.000981664,0.462757192,0.996936242,HOROZ
49825,907.244,368.70454,173.375271,2.126627044,0.882544867,50720,251.871317,0.747460958,0.982354101,0.760692198,0.683125076,0.007399991,0.000994058,0.46665987,0.992411499,HOROZ
49825,902.296,374.1226371,171.1697457,2.185682029,0.88919774,50472,251.871317,0.811878768,0.987181011,0.769058023,0.673231962,0.007508733,0.000951492,0.453241274,0.990641308,HOROZ
49839,878.701,363.4661926,174.9727241,2.07727344,0.876500871,50305,251.9067003,0.660294118,0.990736507,0.811142099,0.693067761,0.007292807,0.001037952,0.480342921,0.997803593,HOROZ
49870,882.155,334.7131265,195.8523382,1.709007559,0.810935957,51337,251.9850315,0.671252053,0.971424119,0.805303214,0.752838809,0.006711713,0.001329907,0.566766272,0.968607844,HOROZ
49900,882.443,369.3796517,173.085695,2.134085383,0.883418515,50428,252.0608127,0.785270281,0.989529626,0.805261776,0.682389546,0.007402398,0.000990106,0.465655492,0.993748579,HOROZ
49914,898.429,362.1192665,177.6862916,2.037969634,0.871337348,50702,252.0961694,0.602738734,0.984458207,0.777078181,0.696168894,0.007254864,0.001051157,0.48465113,0.987704285,HOROZ
49925,895.969,354.3854292,180.0151337,1.968642424,0.861378144,50708,252.1239462,0.61960906,0.98455865,0.781523372,0.711439934,0.007098356,0.001121736,0.506146779,0.996422023,HOROZ
49949,878.258,357.2009479,178.7667491,1.998139753,0.865756483,50449,252.1845396,0.618502192,0.990089001,0.813752682,0.706001877,0.007151313,0.001095946,0.49843865,0.995950081,HOROZ
50024,891.268,374.2680755,170.7358507,2.192088387,0.889884457,50626,252.3738001,0.714628571,0.988108877,0.791355549,0.674312923,0.00748177,0.000954179,0.454697919,0.996738027,HOROZ
50040,915.891,370.0077054,174.3767191,2.121887069,0.881984391,50860,252.4141573,0.595927117,0.98387731,0.749617268,0.682186218,0.007394239,0.000987836,0.465378037,0.987479638,HOROZ
50043,894.418,357.3190441,179.9018515,1.986188809,0.864008741,50848,252.4217236,0.622425373,0.984168502,0.786089761,0.706432326,0.00714024,0.00109692,0.499046632,0.991200835,HOROZ
50058,889.781,370.2690893,173.2543516,2.137141641,0.88377363,50675,252.4595515,0.591164071,0.987824371,0.794542445,0.681827241,0.007396801,0.0009861,0.464888386,0.993532329,HOROZ
50075,891.018,362.4188232,176.771413,2.050211723,0.872980839,50735,252.5024162,0.610477166,0.986991229,0.792606933,0.696714409,0.00723752,0.001051935,0.485410968,0.995195257,HOROZ
50079,969.891,367.5363943,175.2764155,2.096895884,0.878960055,51359,252.512501,0.621929411,0.975077396,0.668990042,0.687040807,0.007339132,0.001008683,0.472025071,0.989787428,HOROZ
50105,892.404,371.8334973,172.3447001,2.15749888,0.886097096,50705,252.5780422,0.590860849,0.988166847,0.790620214,0.679277268,0.007421086,0.00097462,0.461417607,0.99550797,HOROZ
50107,912.961,387.3094391,165.2842386,2.34329324,0.904369714,50690,252.5830831,0.582504069,0.988498718,0.755446675,0.652148018,0.007729647,0.000862431,0.425297037,0.996595673,HOROZ
50122,891.902,375.6114541,171.1323381,2.194859595,0.890179487,50540,252.6208868,0.824537738,0.991729323,0.791779003,0.672559061,0.007493944,0.000945827,0.45233569,0.99281333,HOROZ
50146,883.56,358.7618824,179.9464284,1.993714939,0.865113459,50997,252.681361,0.776951442,0.983312744,0.80718683,0.704314961,0.007154347,0.001085969,0.496059564,0.989001362,HOROZ
50151,866.456,348.209025,184.3652204,1.888691502,0.848330476,50630,252.693958,0.836686687,0.990539206,0.839453094,0.725696176,0.006943212,0.001187844,0.52663494,0.994650936,HOROZ
50157,895.924,364.3883505,176.4633496,2.064952022,0.874917082,50878,252.7090735,0.674570299,0.985828845,0.785233963,0.693515787,0.007264955,0.001036664,0.480964146,0.993167886,HOROZ
50169,935.271,382.9921816,173.3579023,2.209257129,0.891692924,52625,252.7393019,0.761520947,0.953330166,0.720726303,0.65990721,0.007634041,0.000893029,0.435477525,0.962081827,HOROZ
50170,872.199,355.3250143,180.1931522,1.971911862,0.861874248,50757,252.7418208,0.769053897,0.988435093,0.828748578,0.711297574,0.00708242,0.001118322,0.505944239,0.997677447,HOROZ
50173,881.682,370.2981856,173.2948199,2.136810471,0.883735231,50545,252.7493772,0.810287468,0.992640222,0.811065605,0.682556348,0.007380427,0.000988133,0.465883168,0.995504032,HOROZ
50181,880.94,365.2980956,175.4863836,2.081632137,0.877053739,50724,252.7695266,0.743973314,0.989295008,0.812562013,0.691954132,0.00727961,0.001029431,0.478800521,0.996686551,HOROZ
50181,880.94,365.2980956,175.4863836,2.081632137,0.877053739,50724,252.7695266,0.743973314,0.989295008,0.812562013,0.691954132,0.00727961,0.001029431,0.478800521,0.996686551,HOROZ
50186,891.424,339.7589455,189.5681591,1.792278551,0.829875249,51060,252.7821192,0.722912045,0.982882883,0.793640462,0.744004308,0.006769995,0.001279587,0.553542411,0.99210219,HOROZ
50189,883.41,367.1287652,174.3932592,2.105177499,0.879975362,50787,252.7896745,0.642715363,0.988225333,0.808153363,0.688558616,0.007314925,0.001014269,0.474112968,0.998091952,HOROZ
50190,880.335,361.2338058,178.2027794,2.027094117,0.869849603,50882,252.7921928,0.771963824,0.986399906,0.813825179,0.699802147,0.007197326,0.001064761,0.489723045,0.992714703,HOROZ
50206,901.06,374.2108249,172.7133563,2.166658288,0.887119271,50896,252.8324832,0.718871707,0.986442942,0.777066281,0.675641821,0.007453508,0.000958091,0.456491871,0.989061895,HOROZ
50217,889.242,360.0106147,182.0619052,1.977407708,0.862702013,51848,252.8601792,0.707999662,0.968542663,0.798032713,0.702368677,0.007169098,0.001076229,0.493321759,0.975498248,HOROZ
50221,877.944,354.9210188,180.884759,1.962138883,0.860383053,50810,252.8702497,0.630790293,0.988407794,0.818769375,0.712469074,0.007067183,0.001123286,0.507612182,0.996005599,HOROZ
50232,884.495,364.2169784,176.8839824,2.059072695,0.874150288,50868,252.8979415,0.605796018,0.987497051,0.806862571,0.69436066,0.007250696,0.001039681,0.482136726,0.992754568,HOROZ
50253,872.982,354.0748474,181.3556334,1.952378543,0.858868738,50859,252.9507993,0.641604106,0.988084705,0.828631196,0.714399233,0.007045845,0.001132079,0.510366264,0.996428142,HOROZ
50274,886.381,364.5557625,176.2599575,2.068284638,0.875348533,50886,253.003646,0.714626866,0.987973116,0.804104381,0.69400534,0.007251378,0.001037652,0.481643412,0.996175671,HOROZ
50278,882.9,361.958692,178.6243331,2.026368332,0.869749372,50965,253.0137108,0.757609547,0.986520161,0.810522031,0.699012667,0.007199147,0.001060232,0.488618709,0.990121479,HOROZ
50299,895.206,366.7064776,176.3450537,2.079482639,0.87678157,50964,253.0665443,0.667990279,0.986951574,0.788720713,0.690106556,0.007290532,0.001020008,0.476247059,0.99034749,HOROZ
50300,891.244,362.9934357,177.6220912,2.043627756,0.872101003,50981,253.0690599,0.687618761,0.986642082,0.795764592,0.697172552,0.007216569,0.001051651,0.486049567,0.993304387,HOROZ
50303,896.852,369.0958489,174.6859296,2.112911153,0.880911693,50789,253.0766066,0.596120118,0.990430999,0.785890771,0.685666358,0.007337452,0.001000406,0.470138355,0.993360574,HOROZ
50362,898.204,360.980706,178.6500411,2.020602423,0.868948847,51020,253.2249789,0.747299383,0.987103097,0.784445657,0.701491727,0.00716772,0.001070659,0.492090643,0.994319546,HOROZ
50367,878.371,339.082248,192.0007628,1.766046359,0.824242785,51272,253.2375489,0.662810896,0.98234904,0.820351488,0.746832222,0.00673223,0.001291906,0.557758368,0.985027136,HOROZ
50396,883.245,351.8973253,183.3508962,1.919256097,0.853535185,51170,253.3104421,0.707908414,0.98487395,0.811789736,0.719841908,0.006982644,0.001156507,0.518172373,0.994505485,HOROZ
50399,902.429,340.1558025,193.3672066,1.759118355,0.822706354,52174,253.3179816,0.755109073,0.965979223,0.777688536,0.744711629,0.006749257,0.001280526,0.55459541,0.975598965,HOROZ
50424,882.28,354.8973798,182.5117909,1.944517546,0.857630509,51218,253.380802,0.68682576,0.984497638,0.814018526,0.713955122,0.007038263,0.001128051,0.509731916,0.991182654,HOROZ
50483,885.061,361.0962884,178.6399986,2.021363027,0.869054882,51102,253.5289962,0.694783925,0.987886971,0.809857505,0.702109117,0.007152829,0.001072201,0.492957212,0.996445483,HOROZ
50485,869.893,343.1791432,190.4651761,1.801794691,0.831848886,51182,253.5340183,0.62182069,0.986381931,0.838379311,0.738780381,0.006797646,0.001249107,0.545796452,0.983413149,HOROZ
50501,909.986,359.9219079,179.6326235,2.003655577,0.866551438,51274,253.5741908,0.622362713,0.984924133,0.766373396,0.70452558,0.007127025,0.001083116,0.496356293,0.994527054,HOROZ
50513,929.206,382.8639226,169.2097634,2.262658578,0.897035757,51406,253.6043161,0.60009504,0.982628487,0.735172097,0.662387603,0.007579513,0.000900057,0.438757337,0.992758052,HOROZ
50523,885.288,360.7624173,179.3451436,2.011553868,0.867677145,51122,253.6294177,0.806329599,0.988282931,0.810083599,0.70303725,0.007140558,0.001076032,0.494261374,0.99423338,HOROZ
50541,887.768,364.4110206,177.0794623,2.057895455,0.873995878,51102,253.6745944,0.616564193,0.989021956,0.805850948,0.696122181,0.007210206,0.001044406,0.484586091,0.997227513,HOROZ
50542,914.947,376.1730738,172.3577922,2.18251272,0.888855576,51326,253.677104,0.657944753,0.984725091,0.758700574,0.674362738,0.007442782,0.000949488,0.454765102,0.99253062,HOROZ
50543,905.492,375.3220976,172.9152127,2.170555682,0.887549941,51187,253.6796135,0.821997788,0.987418681,0.774643078,0.675898422,0.007425798,0.00095598,0.456838677,0.991593786,HOROZ
50547,893.526,369.2940605,176.1669855,2.096272803,0.878883132,51305,253.6896515,0.804901352,0.985225612,0.79559283,0.686958385,0.007305954,0.001003641,0.471911823,0.98925592,HOROZ
50563,864.552,335.6293667,197.8413464,1.69645715,0.807794827,52100,253.7297994,0.682730219,0.97049904,0.850081291,0.755982118,0.006637845,0.001337374,0.571508962,0.969540466,HOROZ
50571,960.277,390.9626181,166.333579,2.350473191,0.904983696,51734,253.749871,0.573367347,0.97751962,0.689157285,0.649038704,0.007730965,0.000846244,0.421251239,0.990139744,HOROZ
50573,883.651,366.3602801,177.7668948,2.060902737,0.874389742,51154,253.7548886,0.802644109,0.988642139,0.813892477,0.692637555,0.007244187,0.001028475,0.479746783,0.988711457,HOROZ
50580,871.252,348.5164796,186.6664568,1.867054668,0.844469936,51298,253.7724496,0.793486446,0.986003353,0.837338602,0.728150502,0.006890401,0.001194838,0.530203154,0.989918273,HOROZ
50583,1054.35,350.2291098,185.1516121,1.891580127,0.848834578,52449,253.7799754,0.771670481,0.964422582,0.57180091,0.724611314,0.00692385,0.001177465,0.525061556,0.993196005,HOROZ
50590,920.82,372.2516309,173.8599815,2.141100141,0.88423111,51320,253.7975346,0.630404984,0.985775526,0.749764816,0.681790256,0.007358206,0.000980742,0.464837953,0.995264606,HOROZ
50590,883.694,350.7994657,184.2973553,1.903442755,0.850877684,51232,253.7975346,0.720932552,0.98746877,0.814086834,0.723483242,0.006934166,0.001171893,0.523428001,0.996315236,HOROZ
50634,900.818,367.9263941,176.3934148,2.085828399,0.877582406,51393,253.9078792,0.628174431,0.985231452,0.784111801,0.690105095,0.00726639,0.001016622,0.476245042,0.993365434,HOROZ
50634,892.392,366.2751157,177.0268292,2.069037317,0.875445659,51401,253.9078792,0.718895972,0.985078111,0.798988934,0.693216296,0.007233778,0.001030434,0.480548834,0.99427347,HOROZ
50641,888.595,359.820388,179.7825674,2.001419788,0.86623009,51236,253.9254296,0.623365913,0.988387072,0.805943147,0.705700505,0.007105318,0.001087039,0.498013203,0.996733479,HOROZ
50643,908.066,385.0921329,168.1999762,2.289489818,0.899569072,51253,253.9304438,0.703814884,0.988098258,0.771781668,0.659401795,0.007604055,0.0008868,0.434810728,0.995494733,HOROZ
50647,899.083,370.0809654,175.9365242,2.103491399,0.879769717,51431,253.9404718,0.731343499,0.984756275,0.787343085,0.686175447,0.007307066,0.000999225,0.470836744,0.990401041,HOROZ
50654,879.938,357.2338985,181.4077434,1.969231809,0.861467781,51251,253.95802,0.634857372,0.988351447,0.822090186,0.710901236,0.007052432,0.001111107,0.505380567,0.995211488,HOROZ
50665,882.366,351.3239063,184.9755796,1.899298854,0.850168884,51397,253.9855932,0.635903808,0.985757924,0.817749676,0.722938544,0.006934253,0.001168382,0.522640138,0.992649815,HOROZ
50698,854.937,328.9275314,197.1141753,1.668715763,0.800552047,51211,254.0682948,0.801714186,0.989982621,0.871630594,0.772414196,0.006487978,0.001424591,0.596623691,0.995595357,HOROZ
50702,892.127,363.6502616,178.5447762,2.036745456,0.871171199,51307,254.0783174,0.615577005,0.988208237,0.80053733,0.69868867,0.007172306,0.001054322,0.488165857,0.994269591,HOROZ
50702,910.362,379.5664218,171.5962551,2.211973809,0.891974902,51298,254.0783174,0.723487443,0.988381613,0.768788206,0.669390923,0.007486222,0.000927175,0.448084208,0.991150532,HOROZ
50709,894.442,366.5037302,177.5857532,2.063812685,0.874769052,51402,254.0958561,0.626222584,0.986518034,0.796508734,0.69329678,0.007227587,0.00103003,0.480660425,0.991993083,HOROZ
50714,896.493,373.6079891,173.9128473,2.14824836,0.885050233,51216,254.1083829,0.725024304,0.990198376,0.79294657,0.68014708,0.00736696,0.000972477,0.462600051,0.9937798,HOROZ
50759,901.471,375.8414823,172.8330145,2.174593109,0.887993428,51308,254.2210968,0.810743036,0.989299914,0.784909167,0.676405104,0.00740443,0.00095609,0.457523864,0.994928242,HOROZ
50761,901.822,380.1711848,170.3955307,2.231110072,0.893929608,51229,254.2261051,0.696940989,0.990864549,0.784329196,0.668714819,0.007489435,0.000923831,0.44717951,0.997706708,HOROZ
50764,885.299,365.9343485,177.4422464,2.062272969,0.874568571,51219,254.2336175,0.603966639,0.991116578,0.813927556,0.694751992,0.00720854,0.001035968,0.48268033,0.995418598,HOROZ
50769,881.294,352.3135317,184.5966435,1.908558709,0.851745585,51334,254.2461375,0.749844918,0.988993649,0.821422976,0.721647381,0.006939541,0.001160942,0.520774943,0.993929553,HOROZ
50771,903.481,375.0473913,172.7873569,2.170571957,0.887551734,51292,254.2511454,0.786026133,0.989842471,0.781605369,0.677917381,0.00738704,0.000962404,0.459571976,0.997534043,HOROZ
50781,907.117,366.9849782,178.103315,2.060517393,0.874339379,51606,254.2761832,0.630483096,0.984013487,0.775504819,0.692878996,0.007226817,0.00102744,0.480081303,0.989215874,HOROZ
50789,877.97,361.3987264,179.8400993,2.009555866,0.867393771,51342,254.2962116,0.718525854,0.989229091,0.827980623,0.70364446,0.007115689,0.001075994,0.495115526,0.994962309,HOROZ
50797,974.217,375.3968403,173.4610732,2.164156104,0.886841436,51745,254.3162385,0.586177849,0.981679389,0.672568496,0.67745972,0.007390138,0.00096021,0.458951673,0.993243064,HOROZ
50797,889.827,367.6218951,176.9150756,2.077956861,0.876587811,51321,254.3162385,0.801720328,0.989789755,0.806188817,0.691787518,0.007237079,0.001022431,0.478569971,0.994447754,HOROZ
